Gene,MeanAbsSHAP
ZFAND3,0.0
TDRD9,0.0
FGF18,0.0
PCDH1,0.0
SH3RF2,0.0
PTDSS1,0.0
PPP2R2B,0.0
FAM122C,0.0
FBXO43,0.0
NAA11,0.0
BACH1,0.0
TSPAN7,0.0
TIAM1,0.0
NUDT18,0.0
CDK20,0.0
ANKRD9,0.0
SFXN2,0.0
DCK,0.0
ADAMTS3,0.0
DPY19L4,0.0
NDUFAF6,0.0
LENG9,0.0
ART3,0.0
RWDD2B,0.0
MAP3K7CL,0.0
ATP2B2,0.0
FCHO2,0.0
CCL4,0.0
TMEM171,0.0
TIMP4,0.0
PRAG1,0.0
LRP8,0.0
PAXIP1,0.0
MPV17L,0.0
BUB1B,0.0
PDE6D,0.0
SST,0.0
EXOG,0.0
NTAN1,0.0
NMNAT2,0.0
ZFYVE9,0.0
FBXO32,0.0
NSMCE2,0.0
FRRS1,0.0
ZIC3,0.0
MALSU1,0.0
VPS8,0.0
LHFPL4,0.0
B3GNT7,0.0
NPTN,0.0
KAT6B,0.0
RAB11FIP1,0.0
GLYATL2,0.0
MAPK13,0.0
MS4A1,0.0
TBC1D31,0.0
ATAD2,0.0
SLC35B2,0.0
MX1,0.0
CREB3L1,0.0
C2CD2,0.0
TAB3,0.0
SLC38A10,0.0
ZNF618,0.0
DGKI,0.0
FAM81A,0.0
FCGBP,0.0
AFAP1L1,0.0
GAGE13,0.0
KCNJ15,0.0
ERG,0.0
ETS2,0.0
TSPAN18,0.0
ST3GAL2,0.0
DHRS1,0.0
CACNA1D,0.0
CBSL,0.0
KIT,0.0
HYDIN,0.0
CACNA2D3,0.0
CCNB2,0.0
STEAP2,0.0
SSBP3,0.0
CLDN12,0.0
MMP14,0.0
FZD1,0.0
GATAD1,0.0
SUSD3,0.0
DHRS4,0.0
PTPDC1,0.0
GALNT14,0.0
RHPN1,0.0
TPTE,0.0
TBC1D3D,0.0
XDH,0.0
XKR8,0.0
CNNM4,0.0
SKI,0.0
LDLRAP1,0.0
AGAP1,0.0
KRTCAP3,0.0
EXTL1,0.0
TRIM63,0.0
DUSP2,0.0
GRHL3,0.0
DPYSL5,0.0
PRXL2B,0.0
TNFRSF14,0.0
PANK4,0.0
MEGF11,0.0
PEX10,0.0
RER1,0.0
RADIL,0.0
TMEM268,0.0
SNX22,0.0
SLC34A2,0.0
CABP1,0.0
WDR19,0.0
SLC37A3,0.0
FMNL2,0.0
GAREM2,0.0
B4GALT5,0.0
CD1D,0.0
CD1A,0.0
CCL23,0.0
CD1E,0.0
HMHB1,0.0
NCF1,0.0
H4C1,0.0
AUTS2,0.0
H2BC5,0.0
H4C8,0.0
TMSB15B,0.0
KCNB1,0.0
TSPAN33,0.0
NRG2,0.0
FAP,0.0
CLSTN2,0.0
COLEC12,0.0
RNF207,0.0
CUL4B,0.0
GPR153,0.0
NEBL,0.0
GPRASP2,0.0
RHBDL2,0.0
ACER3,0.0
TMSB15A,0.0
FANCC,0.0
MRAS,0.0
ABHD3,0.0
ESYT3,0.0
FAIM,0.0
TENT5B,0.0
ADAMTS4,0.0
FAM160B2,0.0
FCER1G,0.0
TOMM40L,0.0
MPZ,0.0
CCAR2,0.0
CACHD1,0.0
CDC42SE2,0.0
SPATA2L,0.0
ZNF276,0.0
NPM2,0.0
EDA,0.0
CDA,0.0
PINK1,0.0
B4GALT3,0.0
DMTN,0.0
ZSCAN12,0.0
PIK3C3,0.0
ELK4,0.0
SLC45A3,0.0
DUSP23,0.0
RNF166,0.0
NBL1,0.0
F11R,0.0
PPP1R9A,0.0
N4BP2,0.0
DYNC1I1,0.0
ALAS2,0.0
COPG2,0.0
EMSY,0.0
PAGE5,0.0
TIGAR,0.0
PIK3CB,0.0
TULP3,0.0
SYNJ2,0.0
HEBP2,0.0
MPHOSPH9,0.0
SMC1B,0.0
PRSS8,0.0
FNIP2,0.0
SLC4A8,0.0
LAMC3,0.0
PTGER3,0.0
COL23A1,0.0
BCAR1,0.0
FBLN1,0.0
RAD51,0.0
POLQ,0.0
CLPTM1L,0.0
NEDD4L,0.0
ITGA8,0.0
HEXB,0.0
NEXMIF,0.0
CST7,0.0
MAP2,0.0
LIMA1,0.0
EPB41,0.0
PAXBP1,0.0
IFNAR2,0.0
LTBP1,0.0
RCN1,0.0
ELN,0.0
RFC2,0.0
ARID1B,0.0
ARHGAP27,0.0
PTMS,0.0
PADI4,0.0
CYB5R1,0.0
BTG2,0.0
HK2,0.0
CELF3,0.0
PIAS2,0.0
CBR1,0.0
CBR3,0.0
ACTC1,0.0
CHAF1B,0.0
CLDN14,0.0
SIM2,0.0
HLCS,0.0
SCUBE1,0.0
ATP5MC1,0.0
RCAN1,0.0
UBE2Z,0.0
CIART,0.0
AMPH,0.0
CCDC24,0.0
RUNX1,0.0
LAMP3,0.0
IFNGR2,0.0
TYR,0.0
LAD1,0.0
STC1,0.0
POLD3,0.0
CSRP1,0.0
PRAC1,0.0
HOXB13,0.0
GNE,0.0
GPR137B,0.0
ARHGAP35,0.0
PTGIR,0.0
CALM3,0.0
CCDC28B,0.0
TMEM234,0.0
BSDC1,0.0
RGS12,0.0
ZYX,0.0
ABR,0.0
LYPD5,0.0
CCDC107,0.0
ZNF222,0.0
ZNF221,0.0
NAALAD2,0.0
JADE1,0.0
TPPP3,0.0
ZDHHC1,0.0
ATP6V0D1,0.0
ZFYVE28,0.0
CARMIL2,0.0
SLC25A43,0.0
FAM131B,0.0
STARD9,0.0
THEM4,0.0
AMFR,0.0
RGL4,0.0
ISL2,0.0
ADGRG5,0.0
FGFR1,0.0
SPON2,0.0
CAPN6,0.0
ICOSLG,0.0
CFAP410,0.0
ZNF66,0.0
DCX,0.0
ITGB2,0.0
RALGDS,0.0
SPATC1L,0.0
PDE9A,0.0
WDR4,0.0
CBS,0.0
RRP1B,0.0
PDXK,0.0
SPAG6,0.0
AGPAT3,0.0
GAB3,0.0
CILP2,0.0
ABCG1,0.0
TFF2,0.0
TFF1,0.0
TMPRSS3,0.0
UBASH3A,0.0
RSPH1,0.0
SLC37A1,0.0
ZBTB8A,0.0
ATAD3B,0.0
ZNF362,0.0
FNDC5,0.0
CPAMD8,0.0
NR2F6,0.0
ANKLE1,0.0
DYNC1I2,0.0
PLPP7,0.0
MED27,0.0
SIK3,0.0
MPZL3,0.0
JAML,0.0
NEK8,0.0
TLCD1,0.0
PCSK7,0.0
RDH13,0.0
ZER1,0.0
ZDHHC12,0.0
PKN3,0.0
SPTBN4,0.0
BRSK1,0.0
COX6B2,0.0
NLRP4,0.0
SLC2A6,0.0
ZNF761,0.0
C9orf116,0.0
ZNF714,0.0
GPSM1,0.0
TOR2A,0.0
ST6GALNAC6,0.0
SHKBP1,0.0
VAV2,0.0
C21orf58,0.0
PCNT,0.0
S100B,0.0
PRMT2,0.0
ZNF208,0.0
ADAMTS13,0.0
CACFD1,0.0
PWWP3A,0.0
RECQL4,0.0
LRRC14,0.0
ZNF333,0.0
COL26A1,0.0
PPP1R16A,0.0
ORAI2,0.0
LRCH4,0.0
GPATCH4,0.0
FAM76B,0.0
AZGP1,0.0
FGFR4,0.0
HK3,0.0
LY6K,0.0
SP140,0.0
TONSL,0.0
CHRNB2,0.0
ANO10,0.0
RUSC1,0.0
FAM189B,0.0
PAQR6,0.0
LMNA,0.0
NBEAL2,0.0
PPP1R35,0.0
CD3G,0.0
S100A1,0.0
CXCR5,0.0
ZBTB7B,0.0
SHC1,0.0
NLRX1,0.0
ADAR,0.0
RAPGEF3,0.0
MPP3,0.0
EMC10,0.0
SHANK1,0.0
SENP1,0.0
DBF4B,0.0
PLCD3,0.0
FMNL3,0.0
AQP5,0.0
IKZF3,0.0
CIC,0.0
CYGB,0.0
ZNF577,0.0
TMEM143,0.0
LIPE,0.0
ITGA5,0.0
ZNF385A,0.0
U2AF1L4,0.0
FDFT1,0.0
SDF4,0.0
COX7A1,0.0
ZNF382,0.0
LRRC56,0.0
PLXDC1,0.0
PGAP3,0.0
SQSTM1,0.0
MGAT4B,0.0
NAPEPLD,0.0
CELF5,0.0
MFSD12,0.0
RUNX1T1,0.0
AP2M1,0.0
FBXO27,0.0
PAQR4,0.0
FLYWCH2,0.0
ZG16B,0.0
ZNF75A,0.0
CDH17,0.0
SHANK2,0.0
CLPB,0.0
NEU3,0.0
SSTR5,0.0
MEIOB,0.0
TEDC2,0.0
CCNF,0.0
TBC1D24,0.0
THOC1,0.0
NTN3,0.0
BICDL2,0.0
FKBP7,0.0
P2RY10,0.0
ITM2A,0.0
POLR3K,0.0
SNRNP25,0.0
VDAC3,0.0
PCM1,0.0
CCDC78,0.0
RACGAP1,0.0
TAMALIN,0.0
RAVER1,0.0
TNRC6C,0.0
SPC24,0.0
CBFA2T2,0.0
CXCL16,0.0
ASGR2,0.0
JAK1,0.0
RAVER2,0.0
RBP7,0.0
FBLIM1,0.0
AKR7A3,0.0
DRAXIN,0.0
BRINP1,0.0
LRRC38,0.0
COA7,0.0
SLC1A7,0.0
PRKAA2,0.0
KLHL21,0.0
ZSWIM5,0.0
TP53INP2,0.0
SELENON,0.0
ADCY2,0.0
RPS6KA4,0.0
RBFOX1,0.0
TPCN2,0.0
FGF19,0.0
PDZK1IP1,0.0
TAL1,0.0
BEND5,0.0
ELAVL4,0.0
CYB561A3,0.0
PPP1R32,0.0
ASRGL1,0.0
GNB1,0.0
LBHD1,0.0
SLC25A45,0.0
RPL29,0.0
SYVN1,0.0
SNX7,0.0
B3GALT2,0.0
NTNG1,0.0
FAM102B,0.0
HENMT1,0.0
HOXA9,0.0
GBP2,0.0
EDN1,0.0
ZCWPW1,0.0
NFIA,0.0
OMA1,0.0
MYSM1,0.0
USP1,0.0
NEXN,0.0
DNAJB4,0.0
LHX8,0.0
ADCYAP1R1,0.0
ALPL,0.0
WNT4,0.0
SCNN1D,0.0
FGF20,0.0
FAAP20,0.0
MEGF6,0.0
IL23R,0.0
DHRS3,0.0
MOK,0.0
SDC3,0.0
SYNC,0.0
RBBP4,0.0
KIAA1522,0.0
TMCO4,0.0
UBXN10,0.0
DENND2D,0.0
HSP90AA1,0.0
SNED1,0.0
C1orf115,0.0
ACP6,0.0
KIF26B,0.0
KLHDC8A,0.0
PKDCC,0.0
VANGL2,0.0
SLAMF6,0.0
OLFML2B,0.0
DLGAP4,0.0
KLHDC9,0.0
FLVCR1,0.0
ATF3,0.0
RBM15,0.0
ARPC5,0.0
CADM3,0.0
NLRP3,0.0
ZNF496,0.0
TRIM58,0.0
IGSF8,0.0
DDR2,0.0
PEA15,0.0
GBP4,0.0
HFM1,0.0
BRINP3,0.0
GFI1,0.0
KCNT2,0.0
AGL,0.0
VCAM1,0.0
EXTL2,0.0
CCDC74A,0.0
COQ8A,0.0
SLC16A14,0.0
EN1,0.0
SGCB,0.0
SPATA18,0.0
NOSTRIN,0.0
SGPP2,0.0
CLHC1,0.0
FRZB,0.0
CFAP36,0.0
CCDC138,0.0
FBXO41,0.0
ACTG2,0.0
WDCP,0.0
VSNL1,0.0
DISC1,0.0
CAPN13,0.0
LRRTM1,0.0
KCNF1,0.0
SLC66A3,0.0
LRATD1,0.0
IGSF9B,0.0
NEUROD1,0.0
OXER1,0.0
HAAO,0.0
IL24,0.0
FCMR,0.0
PIGR,0.0
REL,0.0
KIAA1841,0.0
TRIM17,0.0
ALPP,0.0
PAQR3,0.0
NIPAL1,0.0
ANTXR2,0.0
NDC80,0.0
GPR155,0.0
DAPL1,0.0
PMVK,0.0
S100A9,0.0
S100A12,0.0
TGFA,0.0
CCNYL1,0.0
FZD5,0.0
DCAF16,0.0
NPPC,0.0
GNPDA2,0.0
LYSMD1,0.0
RNF149,0.0
CDC42EP3,0.0
S100A11,0.0
MAGI3,0.0
SPRR3,0.0
SPRR2D,0.0
ARHGAP25,0.0
INHBB,0.0
CXCL2,0.0
HPGDS,0.0
PDLIM5,0.0
ANKRD23,0.0
MSX1,0.0
PACRGL,0.0
TNFAIP8L2,0.0
STK36,0.0
FEV,0.0
CRYBA2,0.0
IHH,0.0
MID2,0.0
EOMES,0.0
TGFBR2,0.0
HDAC11,0.0
ELF3,0.0
TMEM169,0.0
IGFBP7,0.0
TRIM46,0.0
ARPC2,0.0
TSACC,0.0
COL5A3,0.0
SSR2,0.0
IGFN1,0.0
ATP1A1,0.0
SLC15A2,0.0
EIF4E3,0.0
PROK2,0.0
LRRC58,0.0
FSTL1,0.0
LMOD1,0.0
PBXIP1,0.0
CLDN1,0.0
HIPK1,0.0
COL6A3,0.0
INAVA,0.0
KBTBD8,0.0
SRCAP,0.0
SLC22A15,0.0
WDFY3,0.0
PTPN13,0.0
CHRNA3,0.0
C4orf36,0.0
ATXN7,0.0
PRICKLE2,0.0
ADAMTS9,0.0
PPM1K,0.0
PPM1L,0.0
ICA1L,0.0
ICOS,0.0
RYBP,0.0
CCDC191,0.0
CADPS,0.0
NKX6-1,0.0
CDS1,0.0
CLASP2,0.0
NUAK2,0.0
PRKCI,0.0
MNDA,0.0
IFI16,0.0
AIM2,0.0
RPL22L1,0.0
FABP1,0.0
TRAT1,0.0
FBLN2,0.0
GLB1L,0.0
STT3B,0.0
NFASC,0.0
FCRL1,0.0
SGO2,0.0
KCNN2,0.0
KITLG,0.0
PTPRH,0.0
DCT,0.0
VAMP3,0.0
PER3,0.0
UTS2,0.0
TNFRSF9,0.0
CCNL1,0.0
EPHA6,0.0
SLC4A4,0.0
TNFRSF17,0.0
SNX29,0.0
LMO3,0.0
SMARCA2,0.0
CELF2,0.0
COL9A2,0.0
ANO2,0.0
SCML1,0.0
WWC3,0.0
ARHGAP6,0.0
SESN1,0.0
USP28,0.0
PAFAH1B3,0.0
TSPAN17,0.0
OPHN1,0.0
PREX2,0.0
CTPS2,0.0
SCGN,0.0
ARAP2,0.0
CP,0.0
DTNBP1,0.0
XK,0.0
ZNF513,0.0
PLB1,0.0
CARMIL1,0.0
ZDHHC3,0.0
CDCP1,0.0
CLEC3B,0.0
SLC6A20,0.0
LZTFL1,0.0
PGM1,0.0
CPA3,0.0
GYG1,0.0
HPS3,0.0
TM4SF18,0.0
TOPBP1,0.0
RYK,0.0
SNRK,0.0
IL17RC,0.0
DDX1,0.0
PCOLCE2,0.0
TTC14,0.0
STX7,0.0
CXCL5,0.0
MTHFD2L,0.0
CXCL1,0.0
PTX3,0.0
RPL9,0.0
SMIM14,0.0
ABHD6,0.0
CFAP20DC,0.0
RBM47,0.0
APBB2,0.0
IL17RE,0.0
PIGX,0.0
MELTF,0.0
S100P,0.0
ABLIM2,0.0
EXO5,0.0
DDX43,0.0
SGMS2,0.0
H2AZ1,0.0
PRKCD,0.0
SFMBT1,0.0
PBRM1,0.0
UVSSA,0.0
ARHGEF3,0.0
LRPAP1,0.0
UBXN7,0.0
RNF168,0.0
DNALI1,0.0
KLF15,0.0
BZW1,0.0
LIPH,0.0
HEYL,0.0
IFT122,0.0
RFC4,0.0
RPL39L,0.0
FYCO1,0.0
CCR1,0.0
DTX3L,0.0
NMNAT3,0.0
YEATS2,0.0
GRIK3,0.0
ZC3H12A,0.0
MEAF6,0.0
C1QTNF3,0.0
GASK1B,0.0
NPY1R,0.0
IL15,0.0
FAM160A1,0.0
ME2,0.0
ITGA2,0.0
EDIL3,0.0
HAND2,0.0
MAD2L1,0.0
ANXA5,0.0
MAP9,0.0
GUCY1A1,0.0
FBXO8,0.0
CEP44,0.0
HPGD,0.0
HSPA4L,0.0
CAMKV,0.0
GRM2,0.0
DUSP7,0.0
PITX2,0.0
NDST3,0.0
HMGB2,0.0
COL19A1,0.0
SLC9B2,0.0
EPB41L3,0.0
CDC25A,0.0
CAMP,0.0
ZNF589,0.0
PLXNB1,0.0
SPRY1,0.0
BSN,0.0
TERT,0.0
FOXQ1,0.0
ACSL6,0.0
CSF2,0.0
SEPTIN8,0.0
SHROOM1,0.0
SLC35A1,0.0
GRIK2,0.0
CASP3,0.0
ERAP1,0.0
ERAP2,0.0
EGFLAM,0.0
CFAP97,0.0
EBF1,0.0
UBLCP1,0.0
COBLL1,0.0
C5orf63,0.0
F2RL1,0.0
WDR41,0.0
SPINK1,0.0
DLG3,0.0
RHOBTB3,0.0
GPX8,0.0
SERINC5,0.0
ELOVL7,0.0
NDUFAF2,0.0
LMBRD2,0.0
ADGRV1,0.0
SLC25A46,0.0
STARD4,0.0
ANKRD33B,0.0
CMBL,0.0
KCNK5,0.0
KIF6,0.0
SLC29A4,0.0
STEAP1,0.0
KCNK2,0.0
SP8,0.0
PCDHB4,0.0
USP49,0.0
STK17A,0.0
HSPB11,0.0
RPS14,0.0
MYOZ3,0.0
NEUROD6,0.0
GPR85,0.0
PTTG1,0.0
RELL2,0.0
TMEM200A,0.0
STXBP5,0.0
IL31RA,0.0
ANKRD55,0.0
RAET1E,0.0
TBX20,0.0
DAGLB,0.0
ATP8B1,0.0
CGAS,0.0
FABP7,0.0
TLX3,0.0
TXLNB,0.0
CITED2,0.0
TBXT,0.0
CREBRF,0.0
SFXN1,0.0
DEFA4,0.0
DEFB1,0.0
SUN1,0.0
OXR1,0.0
TMEM74,0.0
FYB1,0.0
GPER1,0.0
TMEM184A,0.0
SUN3,0.0
MPP4,0.0
RAD21,0.0
TNFRSF11B,0.0
SBSPON,0.0
EN2,0.0
CSMD3,0.0
SPIDR,0.0
SLC13A4,0.0
PGAM2,0.0
BRI3,0.0
LMTK2,0.0
CTSB,0.0
DLC1,0.0
ADCY1,0.0
C8orf48,0.0
SYTL3,0.0
HEY1,0.0
ZNF704,0.0
PKP1,0.0
STK17B,0.0
COL1A2,0.0
FNDC1,0.0
CHMP4C,0.0
PSIP1,0.0
CCDC171,0.0
SYK,0.0
NIPSNAP3B,0.0
ABCA1,0.0
LETM2,0.0
FXN,0.0
ZMAT4,0.0
CDC14B,0.0
RPP25L,0.0
FAM219A,0.0
C9orf24,0.0
SNAPC3,0.0
MYORG,0.0
NUDT2,0.0
TMEM65,0.0
YWHAZ,0.0
FZD6,0.0
CTHRC1,0.0
TP53INP1,0.0
FREM1,0.0
GEM,0.0
PDP1,0.0
ZNF506,0.0
NOS3,0.0
MICALL2,0.0
INTS1,0.0
CDK5,0.0
AACS,0.0
FMC1,0.0
ALDH7A1,0.0
OSR2,0.0
ATP7A,0.0
ZNF367,0.0
NLGN4Y,0.0
HDX,0.0
AQP3,0.0
BRWD3,0.0
SLITRK5,0.0
MELK,0.0
KIAA1958,0.0
RNF183,0.0
PCDH19,0.0
VEGFD,0.0
CADPS2,0.0
CLDN3,0.0
CARD19,0.0
WNK2,0.0
ANKS6,0.0
FBP1,0.0
COL4A4,0.0
TCF7,0.0
CYBB,0.0
DYNLT3,0.0
METTL27,0.0
MID1IP1,0.0
TMEM71,0.0
OSTM1,0.0
ALDH1A1,0.0
HGSNAT,0.0
RASEF,0.0
GKAP1,0.0
C9orf64,0.0
TRPV6,0.0
DEPP1,0.0
ZNF22,0.0
EML5,0.0
TTC8,0.0
TMEM63C,0.0
NGB,0.0
CDX2,0.0
AMER2,0.0
INPPL1,0.0
PHOX2A,0.0
GJB2,0.0
CDH7,0.0
REEP3,0.0
SKA3,0.0
DDIAS,0.0
PKNOX2,0.0
LRFN5,0.0
WRN,0.0
MARCHF8,0.0
TSHR,0.0
CFL2,0.0
ZCCHC24,0.0
PHYHIPL,0.0
FOLR2,0.0
OTUD1,0.0
ARHGAP12,0.0
FAT3,0.0
DEUP1,0.0
HECTD2,0.0
SLC7A3,0.0
INTS6L,0.0
CLDN2,0.0
FUNDC2,0.0
NDRG2,0.0
ARHGEF40,0.0
EXD2,0.0
CASP7,0.0
BTNL9,0.0
CCDC186,0.0
VWA2,0.0
SPACA9,0.0
GFI1B,0.0
DIPK1B,0.0
STOX1,0.0
RET,0.0
MEF2C,0.0
STK32C,0.0
JCAD,0.0
COMTD1,0.0
SLC18A2,0.0
PDZD8,0.0
ZNF503,0.0
QSOX2,0.0
NSD1,0.0
ENOX2,0.0
TMEM52B,0.0
AKR1E2,0.0
KBTBD6,0.0
OTX2,0.0
FAAH2,0.0
ZNF671,0.0
BEND7,0.0
VSTM4,0.0
SOHLH1,0.0
CTNNA1,0.0
ZNF264,0.0
FAT1,0.0
EPHA3,0.0
HSPA5,0.0
DSG2,0.0
SMAP2,0.0
GPM6B,0.0
TG,0.0
BARX2,0.0
PPIE,0.0
ZIC2,0.0
LCP2,0.0
ZMPSTE24,0.0
PLOD1,0.0
CUL7,0.0
RAB27B,0.0
PARP3,0.0
TNC,0.0
RIPOR3,0.0
TDP1,0.0
P2RX5,0.0
RETSAT,0.0
AP2S1,0.0
SALL2,0.0
ITGAE,0.0
C10orf82,0.0
TDRD3,0.0
FRAT1,0.0
RTN4R,0.0
CDH10,0.0
INPP4A,0.0
TCP11L2,0.0
PASD1,0.0
SPRED1,0.0
GPR176,0.0
JAM3,0.0
CMTM5,0.0
GLB1L3,0.0
ADAMTS15,0.0
HACD1,0.0
ARL5B,0.0
SMCO4,0.0
ABTB2,0.0
AMOTL1,0.0
HTRA1,0.0
LIPC,0.0
CEP57,0.0
TC2N,0.0
IFI27L1,0.0
PDS5B,0.0
CLMN,0.0
NELL1,0.0
PTER,0.0
OXCT1,0.0
RRAGB,0.0
MAGEC2,0.0
CYLD,0.0
E2F7,0.0
TRPM3,0.0
LARGE2,0.0
PACSIN3,0.0
SLC39A13,0.0
AGBL2,0.0
PLEKHF1,0.0
TMEM100,0.0
SMPD1,0.0
APBB1,0.0
TRIM44,0.0
DOP1A,0.0
TPP1,0.0
DCHS1,0.0
BCKDHB,0.0
SCN3B,0.0
COX11,0.0
FAM227B,0.0
STXBP4,0.0
CYYR1,0.0
CUL5,0.0
KAT6A,0.0
POLL,0.0
TUT7,0.0
LARP6,0.0
ALKBH3,0.0
GABRB3,0.0
SGPL1,0.0
FRS2,0.0
PCBD1,0.0
SVOP,0.0
GPT2,0.0
AMN,0.0
RAB8B,0.0
IKBIP,0.0
PPP1R14D,0.0
LRTM2,0.0
CKB,0.0
AKIP1,0.0
TMX3,0.0
MFAP4,0.0
ULK2,0.0
MAPK7,0.0
PRKCB,0.0
HDGFL3,0.0
NDST2,0.0
XRRA1,0.0
TRIM66,0.0
RNF169,0.0
DENND2B,0.0
CDYL2,0.0
TMEM130,0.0
PRTG,0.0
CENPN,0.0
GARRE1,0.0
TNPO1,0.0
TUB,0.0
LMO1,0.0
WDR72,0.0
CRABP1,0.0
PLD4,0.0
ZMAT1,0.0
NETO1,0.0
CYB5A,0.0
USP54,0.0
RAG1,0.0
IFTAP,0.0
ATP9B,0.0
PPFIBP2,0.0
SERTAD4,0.0
HTR3A,0.0
NNMT,0.0
SLFN5,0.0
BMERB1,0.0
YPEL4,0.0
PPIB,0.0
LDHC,0.0
PCLAF,0.0
ATF7IP2,0.0
MMP10,0.0
BEX3,0.0
PLEKHA7,0.0
ZNF606,0.0
ZCCHC18,0.0
B2M,0.0
GOLM2,0.0
TMEM135,0.0
IQCD,0.0
NDEL1,0.0
CENPV,0.0
TRAF5,0.0
HSP90B1,0.0
BLCAP,0.0
CHRFAM7A,0.0
MCM7,0.0
CCDC68,0.0
ZNF3,0.0
OPRK1,0.0
BEAN1,0.0
TK2,0.0
TMED3,0.0
SEC11C,0.0
SCG5,0.0
GREM1,0.0
NYAP1,0.0
TSC22D4,0.0
MS4A7,0.0
NFE2L1,0.0
CCNDBP1,0.0
SMAD3,0.0
SEMA5B,0.0
GSK3B,0.0
STAT6,0.0
ATP23,0.0
ELFN2,0.0
STX3,0.0
PIP4K2C,0.0
C15orf48,0.0
ANKDD1A,0.0
GLYATL1,0.0
C18orf54,0.0
TERF2IP,0.0
PLK1,0.0
ZBTB39,0.0
TAC3,0.0
MYO1A,0.0
KIF7,0.0
LDHD,0.0
PEX11A,0.0
MESP1,0.0
ANPEP,0.0
SCNN1G,0.0
RBPMS2,0.0
NAV2,0.0
ANKRD40CL,0.0
ITGB5,0.0
DOLPP1,0.0
CCDC103,0.0
ENDOG,0.0
PRRX2,0.0
ANKRD13A,0.0
TPD52,0.0
PHB,0.0
SAMD14,0.0
PIP5KL1,0.0
TMEM92,0.0
ACACB,0.0
PAG1,0.0
GOLGA2,0.0
ICAM3,0.0
PDIA3,0.0
NKX3-1,0.0
SGSM1,0.0
DUSP18,0.0
TEF,0.0
MEI1,0.0
PBX3,0.0
GNGT2,0.0
MS4A8,0.0
MAP1A,0.0
MCAM,0.0
AKTIP,0.0
MAPRE2,0.0
EVA1C,0.0
MBD6,0.0
FAM234B,0.0
PRRT2,0.0
ZNF226,0.0
ZNF180,0.0
PPP2R3B,0.0
VKORC1,0.0
GNG8,0.0
LPO,0.0
CA4,0.0
TBC1D16,0.0
MYO5B,0.0
ACAA2,0.0
STIM1,0.0
REXO2,0.0
OR51E2,0.0
OR51B5,0.0
FN3K,0.0
KATNAL2,0.0
RBM7,0.0
ZNF91,0.0
RBMS2,0.0
DPEP2,0.0
ENGASE,0.0
RBFOX3,0.0
CD3D,0.0
ISLR2,0.0
PRR15L,0.0
GPRC5B,0.0
CRK,0.0
TBC1D2B,0.0
NOD2,0.0
SNX20,0.0
LOXHD1,0.0
CYP2S1,0.0
AXL,0.0
NFKBID,0.0
TMC4,0.0
LAIR1,0.0
TTYH1,0.0
LENG8,0.0
CDC42EP5,0.0
TUBA1C,0.0
ZNF610,0.0
BAZ2A,0.0
ZNF701,0.0
SERTAD3,0.0
NCKAP5L,0.0
RAB4B,0.0
PROSER3,0.0
UNG,0.0
ZNF641,0.0
CACNB3,0.0
DHRS13,0.0
TP53I13,0.0
KMT2D,0.0
CORO6,0.0
TUBA1A,0.0
TPM4,0.0
MIDN,0.0
NIBAN3,0.0
MVD,0.0
CDT1,0.0
SPATA33,0.0
RSKR,0.0
PROCA1,0.0
RILP,0.0
SERPINF2,0.0
SLC46A1,0.0
SRR,0.0
HSD11B1L,0.0
CYB5D2,0.0
GGT6,0.0
KLK1,0.0
SEMA6B,0.0
ZNF444,0.0
NXN,0.0
TLCD3A,0.0
PLXNA2,0.0
SPAG5,0.0
KIFC2,0.0
SLC43A2,0.0
YIF1B,0.0
DNAAF3,0.0
PSCA,0.0
ATCAY,0.0
LY6D,0.0
DAPK3,0.0
MOCOS,0.0
CHAF1A,0.0
TMEM145,0.0
TRAPPC9,0.0
NLRP7,0.0
ZNF146,0.0
PLD1,0.0
PPP1R14A,0.0
SPINT2,0.0
C19orf33,0.0
WDR62,0.0
FAM234A,0.0
RAB26,0.0
ECI1,0.0
CASKIN1,0.0
ABCA3,0.0
NLRC3,0.0
VPS37C,0.0
ZNF232,0.0
CD300C,0.0
CD300A,0.0
HID1,0.0
TMEM88,0.0
EVPL,0.0
TMC8,0.0
TK1,0.0
ANGPTL4,0.0
CD320,0.0
SPRYD3,0.0
BCAP29,0.0
ZNF558,0.0
CDK2AP2,0.0
NUDT8,0.0
SEC31B,0.0
KLK4,0.0
KLK2,0.0
KLK5,0.0
KLK6,0.0
ZNF83,0.0
KRT80,0.0
KRT1,0.0
RCOR2,0.0
VASN,0.0
FAM83B,0.0
RNF187,0.0
HOOK3,0.0
DDIT4,0.0
RBPJ,0.0
TTC39C,0.0
PAX2,0.0
MAP4K2,0.0
SCARA3,0.0
PBK,0.0
SCARA5,0.0
PNOC,0.0
KIAA1586,0.0
RAB4A,0.0
KCNJ4,0.0
TRANK1,0.0
TTC21A,0.0
KIFAP3,0.0
CTNNB1,0.0
FADD,0.0
NAALADL1,0.0
SAC3D1,0.0
BATF2,0.0
VWCE,0.0
RAB3IL1,0.0
BEST1,0.0
FTH1,0.0
APLP2,0.0
SPINDOC,0.0
ATG16L2,0.0
C2CD3,0.0
SCNN1B,0.0
HR,0.0
RAB31,0.0
FOSL2,0.0
TNXB,0.0
BMP1,0.0
PHYHIP,0.0
CCDC110,0.0
DEGS2,0.0
ARF4,0.0
